[98.0, 89.9, 92.0, 86.0, 91.1, 86.1, 91.0, 89.2, 89.1, 89.9, 91.0, 90.0, 84.0, 73.0, 91.0, 91.0, 73.7, 79.0, 77.0, 69.3, 64.4, 64.0, 66.0, 65.0, 57.6, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.8]
[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 29.6, 27.7, 24.0, 0.0, 15.8, 12.9, 12.0, 12.9, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
[18.0, 24.0, 36.6, 19.0, 33.3, 30.3, 30.3, 47.0, 27.7, 27.0, 27.0, 36.4, 20.0, 36.6, 20.0, 20.8, 100.0, 36.0, 36.6, 53.0, 50.0, 64.0, 100.0, 100.0, 36.0, 77.2, 100.0, 95.0, 8.9, 95.0, 100.0, 36.4, 100.0, 36.0, 98.0, 16.8, 7.1, 5.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]
[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 48.5, 38.0, 43.4, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 70.3, 100.0, 92.0, 86.0, 80.0, 73.7, 70.3, 66.0, 54.5, 48.0, 48.0, 48.0, 49.5]
[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0]
[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]
[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 67.0, 94.1, 79.2, 56.6, 91.1, 48.0, 100.0, 97.0, 100.0, 100.0, 100.0, 87.1, 100.0, 100.0, 100.0, 100.0, 75.0, 75.0, 100.0, 100.0, 100.0, 100.0, 100.0]
[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 1.0, 2.0, 30.0, 81.8, 0.0, 90.0, 46.0, 37.0, 29.7, 62.4, 100.0, 100.0, 100.0, 100.0, 52.0, 39.0, 70.0, 71.0, 100.0, 100.0, 68.0, 100.0, 65.0]
[37.6, 33.0, 20.0, 37.0, 71.0, 71.3, 31.0, 72.3, 27.0, 72.3, 73.0, 24.0, 74.0, 37.0, 21.0, 37.0, 74.3, 75.0, 42.4, 75.2, 76.0, 76.2, 37.6, 77.2, 34.7, 36.0, 78.2, 9.9, 9.0, 1.0, 0.0, 8.0, 0.0, 9.0, 0.0, 0.0, 8.1, 82.0, 82.0, 44.4, 61.0, 0.0, 0.0, 75.8, 75.2, 75.2, 75.0, 55.0, 77.0, 28.0]
[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 2.0, 0.0, 4.0, 3.0, 0.0, 63.0, 0.0, 0.0, 84.3, 100.0, 100.0, 27.7, 23.8, 73.0, 51.0, 22.0, 0.0, 15.0, 5.9, 0.0, 0.0, 0.0]
[35.0, 16.0, 34.7, 40.0, 34.7, 100.0, 19.0, 100.0, 35.6, 50.5, 100.0, 39.0, 35.0, 18.8, 100.0, 69.0, 17.0, 70.0, 22.8, 35.0, 72.0, 35.0, 100.0, 51.0, 34.7, 100.0, 43.0, 100.0, 9.9, 9.0, 9.9, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 36.0, 2.0, 0.0, 0.0, 86.0, 0.0, 22.0, 0.0, 33.0, 70.0, 0.0, 0.0, 0.0]
[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 47.0, 2.9, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[94.1, 78.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 97.0, 100.0, 100.0, 86.1, 100.0, 100.0, 81.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 78.2, 79.0, 36.0, 5.9, 48.5, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 28.4, 17.8, 48.5, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[98.0, 75.8, 100.0, 100.0, 100.0, 88.0, 100.0, 100.0, 100.0, 100.0, 100.0, 83.0, 100.0, 100.0, 100.0, 100.0, 100.0, 77.2, 100.0, 100.0, 100.0, 82.8, 100.0, 100.0, 100.0, 76.0, 98.0, 100.0, 100.0, 100.0, 86.9, 98.0, 96.9, 77.0, 86.0, 10.0, 2.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[100.0, 90.1, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 96.0, 93.0, 100.0, 100.0, 100.0, 99.0, 96.1, 100.0, 100.0, 100.0, 100.0, 93.1, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 84.0, 100.0, 41.4, 20.4, 2.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[35.0, 10.0, 32.0, 68.3, 69.0, 28.7, 28.7, 25.7, 35.0, 22.8, 22.8, 20.8, 71.3, 19.0, 33.7, 10.0, 9.1, 13.0, 71.0, 32.0, 9.0, 9.1, 9.9, 75.2, 33.0, 76.0, 9.1, 9.9, 34.7, 77.2, 77.2, 78.0, 78.0, 78.2, 9.9, 54.5, 10.0, 70.3, 1.0, 32.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 27.5, 40.6, 76.0, 42.0, 0.0, 18.0, 22.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
[55.0, 100.0, 88.9, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 98.0, 100.0, 100.0, 100.0, 91.0, 100.0, 100.0, 94.0, 100.0, 85.9, 100.0, 68.0, 100.0, 100.0, 100.0, 100.0, 69.0, 100.0, 100.0, 97.0, 97.0, 68.3, 94.0, 77.0, 12.1, 10.0, 30.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
